NombrePlan,ModalidadAtencion,TipoPlan,AmplitudCobertura,PrestacionesRestringidas,Comercializacion,ValorPlan,Copago,Modalidad,GrupoSocioeconomico,GrupoObjetivo,RegionComercializacion,FechaInicioPlan,FechaInfo,CodigoPlan,CodigoIsapre,LineaPlan,Ajusteanual,ModalidadTope,Topeanual,Cobertura parto,Cobertura honorarios,Cobertura copago,ValorCLP,%Cotizacion,Sobre7,ano_mes_inicio,tipo_valor
ISAPRE CONSALUD C3 TRAMO 9 - SANTIAGO,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,0.74,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2011-11-01,2020-07-01,63-CONS9C3,107,EMPRESAS,0.0,UF,5000.0,True,True,False,27380.0,0.02738,False,2011-11,económico
ISAPRE CONSALUD C4 TRAMO 9 - SANTIAGO,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,0.74,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2011-11-01,2020-07-01,63-CONS9C4,107,EMPRESAS,0.0,UF,5000.0,True,True,False,27380.0,0.02738,False,2011-11,económico
ISAPRE CONSALUD C1 TRAMO 10 - SANTIAGO,PLAN CERRADO,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,0.5,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2011-11-01,2020-07-01,63-CONS10C1,107,EMPRESAS,0.0,UF,6000.0,True,True,False,18500.0,0.0185,False,2011-11,económico
CLINICA SUPERIOR B - COLECTIVO,LIBRE ELECCIÓN,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.55,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2011-11-01,2020-07-01,63-SAN06B-5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,57350.0,0.05735,False,2011-11,económico
CLINICA SUPERIOR C - COLECTIVO,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,4,No Comercializado,1.55,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2011-11-01,2020-07-01,63-SAN06C-5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,57350.0,0.05735,False,2011-11,económico
CLINICA AVANZADO B - COLECTIVO,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.25,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2011-11-01,2020-07-01,63-SAN07B-5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,46250.0,0.04625,False,2011-11,económico
CLINICA BASE C - COLECTIVO,PLAN CERRADO,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,6,No Comercializado,1.04,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2011-11-01,2020-07-01,63-SAN08C-5,107,EMPRESAS,0.0,UF,6000.0,True,True,False,38480.0,0.03848,False,2011-11,económico
CLINICA BASE D - COLECTIVO,PRESTADOR PREFERENTE,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.04,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2011-11-01,2020-07-01,63-SAN08D-5,107,EMPRESAS,0.0,UF,5000.0,True,True,False,38480.0,0.03848,False,2011-11,económico
FAMILIA PLUS B - COLECTIVO,PLAN CERRADO,GRUPAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,0.84,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2011-11-01,2020-07-01,63-SAN09B-5,107,EMPRESAS,0.0,UF,2000.0,True,True,False,31080.0,0.03108,False,2011-11,económico
FUNDAMENTAL PAREJA RED SALUD 100,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.03,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD100-16,107,Z,0.0,UF,5000.0,True,False,False,38110.0,0.03811,False,2017-10,económico
FUNDAMENTAL PAREJA RED SALUD 200,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.13,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD200-16,107,Z,0.0,UF,5000.0,True,False,False,41809.99999999999,0.04180999999999999,False,2017-10,económico
FUNDAMENTAL PAREJA RED SALUD 300,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.17,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD300-16,107,Z,0.0,UF,5000.0,True,False,False,43290.0,0.04329,False,2017-10,económico
FUNDAMENTAL PAREJA RED SALUD 400,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.35,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD400-16,107,Z,0.0,UF,5000.0,True,False,False,49950.0,0.04995,False,2017-10,económico
FUNDAMENTAL PAREJA RED SALUD 500,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.43,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD500-16,107,Z,0.0,UF,5000.0,True,False,False,52910.0,0.05291,False,2017-10,económico
FUNDAMENTAL PAREJA RED SALUD 600,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.51,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSD600-16,107,Z,0.0,UF,5000.0,True,False,False,55870.0,0.05587,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 100,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.17,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF100-16,107,Z,0.0,UF,5000.0,True,True,False,43290.0,0.04329,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 200,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.24,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF200-16,107,Z,0.0,UF,5000.0,True,True,False,45880.0,0.04588,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 300,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.33,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF300-16,107,Z,0.0,UF,5000.0,True,True,False,49210.0,0.04921,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 400,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.54,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF400-16,107,Z,0.0,UF,5000.0,True,True,False,56980.0,0.05698,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 500,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.6,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF500-16,107,Z,0.0,UF,5000.0,True,True,False,59200.0,0.0592,False,2017-10,económico
FUNDAMENTAL FAMILIA RED SALUD 600,PRESTADOR PREFERENTE,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.67,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-10-01,2020-07-01,13-PRSF600-16,107,Z,0.0,UF,5000.0,True,True,False,61790.0,0.06179,False,2017-10,económico
ESENCIAL PAREJA 1A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,0.96,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PDET150-16,107,Z,0.0,UF,5000.0,True,False,False,35520.0,0.03552,False,2017-10,económico
ESENCIAL PAREJA 1B,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.02,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PDET250-16,107,Z,0.0,UF,5000.0,True,False,False,37740.0,0.03774,False,2017-10,económico
ESENCIAL PAREJA 2A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.1,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PDET350-16,107,Z,0.0,UF,5000.0,True,False,False,40700.0,0.0407,False,2017-10,económico
ESENCIAL PAREJA 4A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.23,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PDET450-16,107,Z,0.0,UF,5000.0,True,False,False,45510.0,0.04551,False,2017-10,económico
ESENCIAL PAREJA 19A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.88,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PPLE8-16,107,Z,0.0,UF,5000.0,True,False,False,69560.0,0.06956,False,2017-10,económico
ESENCIAL PAREJA 40,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,3.51,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PPLE10-16,107,Z,0.0,UF,5000.0,True,False,False,129869.99999999999,0.12986999999999999,True,2017-10,caro
ESENCIAL PAREJA 35,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,2.68,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PPLE9-16,107,Z,0.0,UF,5000.0,True,False,False,99160.0,0.09916,True,2017-10,caro
ESENCIAL FAMILIA 1A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.08,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFET150-16,107,Z,0.0,UF,5000.0,True,True,False,39960.0,0.03996,False,2017-10,económico
ESENCIAL FAMILIA 19A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,2.06,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFLE8-16,107,Z,0.0,UF,5000.0,True,True,False,76220.0,0.07622,True,2017-10,económico
ESENCIAL FAMILIA 4A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.37,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFET450-16,107,Z,0.0,UF,5000.0,True,True,False,50690.00000000001,0.050690000000000006,False,2017-10,económico
ESENCIAL FAMILIA 35,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,2.99,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFLE9-16,107,Z,0.0,UF,5000.0,True,True,False,110630.00000000001,0.11063000000000002,True,2017-10,caro
ESENCIAL FAMILIA 40,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,3.91,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFLE10-16,107,Z,0.0,UF,5000.0,True,True,False,144670.0,0.14467,True,2017-10,caro
ESENCIAL FAMILIA 2A,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.21,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFET350-16,107,Z,0.0,UF,5000.0,True,True,False,44770.0,0.04477,False,2017-10,económico
ESENCIAL FAMILIA 1B,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.13,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Nacional,2017-10-01,2020-07-01,15-PFET250-16,107,Z,0.0,UF,5000.0,True,True,False,41809.99999999999,0.04180999999999999,False,2017-10,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 1A,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.09,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI1A-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,40330.0,0.04033,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 1B,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.06,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI1B-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,39220.0,0.03922,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 1C,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,0.99,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2017-03-01,2020-07-01,14-PRI1C-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,36630.0,0.03663,False,2017-03,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 2,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.15,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI2-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,42550.0,0.04255,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 3,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.33,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2017-03-01,2020-07-01,14-PRI3-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,49210.0,0.04921,False,2017-03,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 4,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.38,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI4-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,51059.99999999999,0.051059999999999994,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 5,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.48,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI5-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,54760.0,0.05476,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 6,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.53,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PRI6-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,56610.0,0.05661,False,2016-06,económico
ELEMENTAL FAMILIA INTEGRAMEDICA 7A,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.77,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2016-06-01,2020-07-01,14-PRI7A-16,107,MEDICO FAMILIAR,0.0,UF,2000.0,True,True,False,65490.0,0.06549,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 1A,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.05,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM1A-16,107,Z,0.0,UF,2000.0,True,True,False,38850.0,0.03885,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 1B,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.02,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM1B-16,107,Z,0.0,UF,2000.0,True,True,False,37740.0,0.03774,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 1C,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.0,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM1C-16,107,Z,0.0,UF,2000.0,True,True,False,37000.0,0.037,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 2,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.12,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM2-16,107,Z,0.0,UF,2000.0,True,True,False,41440.00000000001,0.041440000000000005,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 3,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.31,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM3-16,107,Z,0.0,UF,2000.0,True,True,False,48470.0,0.04847,False,2016-06,económico
ELEMENTAL FAMILIA MEGASALUD 4,PLAN CERRADO,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,1,No Comercializado,1.34,SI TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Solo RM,2016-06-01,2020-07-01,14-PUM4-16,107,Z,0.0,UF,2000.0,True,True,False,49580.0,0.04958,False,2016-06,económico
ANTOFAGASTA CONECTADO 100 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.5,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-ANT100P-19,107,Z,0.0,UF,5000.0,True,False,False,55500.0,0.0555,False,2019-03,económico
ANTOFAGASTA CONECTADO 200 F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.79,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-ANT200F-19,107,Z,0.0,UF,5000.0,True,True,False,66230.0,0.06623,False,2019-03,económico
ANTOFAGASTA CONECTADO 200 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.61,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-ANT200P-19,107,Z,0.0,UF,5000.0,True,False,False,59570.0,0.05957,False,2019-03,económico
ANTOFAGASTA CONECTADO 300 F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.92,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-ANT300F-19,107,Z,0.0,UF,5000.0,True,True,False,71040.0,0.07104,True,2019-03,económico
ANTOFAGASTA CONECTADO 300 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.76,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-ANT300P-19,107,Z,0.0,UF,5000.0,True,False,False,65120.0,0.06512,False,2019-03,económico
QUINTA CONECTADA 100 F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.64,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA100F-19,107,Z,0.0,UF,5000.0,True,True,False,60680.0,0.06068,False,2019-03,económico
QUINTA CONECTADA 100 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.42,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA100P-19,107,Z,0.0,UF,5000.0,True,False,False,52540.0,0.05254,False,2019-03,económico
QUINTA CONECTADA 200 F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.76,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA200F-19,107,Z,0.0,UF,5000.0,True,True,False,65120.0,0.06512,False,2019-03,económico
QUINTA CONECTADA 200 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.55,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA200P-19,107,Z,0.0,UF,5000.0,True,False,False,57350.0,0.05735,False,2019-03,económico
QUINTA CONECTADA 300 F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.94,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA300F-19,107,Z,0.0,UF,5000.0,True,True,False,71780.0,0.07178,True,2019-03,económico
QUINTA CONECTADA 300 P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.69,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-03-01,2020-07-01,15-QTA300P-19,107,Z,0.0,UF,5000.0,True,False,False,62530.0,0.06253,False,2019-03,económico
IQUIQUE CONECTADO 100F,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA GENERAL PARA PARTO U HONORARIOS MÉDICOS,3,No Comercializado,1.61,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-04-01,2020-07-01,15-IQQ100F-19,107,Z,0.0,UF,5000.0,True,True,False,59570.0,0.05957,False,2019-04,económico
IQUIQUE CONECTADO 100P,LIBRE ELECCIÓN,INDIVIDUAL,COBERTURA REDUCIDA PARA PARTO,1,No Comercializado,1.45,NO TIENE COPAGO FIJO,UF,SIN GRUPO,SIN GRUPO OBJETIVO ESPECÍFICO,Mezcla de regiones,2019-04-01,2020-07-01,15-IQQ100P-19,107,Z,0.0,UF,5000.0,True,False,False,53650.0,0.05365,False,2019-04,económico
